# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                
       6.411718102061e-01      -6.938370092813e-03      -3.451957110563e+02      -4.851401903277e+02       0.000000000000e+00      -6.926956914686e-03      -4.487492612826e+02       5.365908538492e-03       5.365908538492e-03 
       6.442728363040e-01      -6.885407543751e-03      -3.458794936315e+02      -4.861058477727e+02       0.000000000000e+00      -6.874081508065e-03      -4.496419520122e+02       5.324950054310e-03       5.324950054310e-03 
       6.473738624744e-01      -6.833086683836e-03      -3.465580362690e+02      -4.870686955275e+02       0.000000000000e+00      -6.821846741644e-03      -4.505315266953e+02       5.284491682732e-03       5.284491682732e-03 
       6.504748887164e-01      -6.781392796232e-03      -3.472318324409e+02      -4.880281968217e+02       0.000000000000e+00      -6.770237920021e-03      -4.514176285159e+02       5.244520592498e-03       5.244520592498e-03 
       6.535759150288e-01      -6.730295851485e-03      -3.479003867218e+02      -4.889826857914e+02       0.000000000000e+00      -6.719225062594e-03      -4.522988266579e+02       5.205011943640e-03       5.205011943640e-03 
       6.566769414107e-01      -6.679771688873e-03      -3.485634880307e+02      -4.899308520173e+02       0.000000000000e+00      -6.668784047338e-03      -4.531740241032e+02       5.165945507110e-03       5.165945507110e-03 
       6.597779678610e-01      -6.629815788970e-03      -3.492222285154e+02      -4.908727732662e+02       0.000000000000e+00      -6.618910359560e-03      -4.540434582325e+02       5.127316758908e-03       5.127316758908e-03 
       6.628789943790e-01      -6.580437849583e-03      -3.498786203102e+02      -4.918096268438e+02       0.000000000000e+00      -6.569613676736e-03      -4.549084054486e+02       5.089132851521e-03       5.089132851521e-03 
       6.659800209635e-01      -6.531651843987e-03      -3.505349978932e+02      -4.927429831086e+02       0.000000000000e+00      -6.520907943993e-03      -4.557705125334e+02       5.051404662734e-03       5.051404662734e-03 
       6.690810476136e-01      -6.483481488713e-03      -3.511940708667e+02      -4.936752581633e+02       0.000000000000e+00      -6.472816835166e-03      -4.566321724039e+02       5.014150746381e-03       5.014150746381e-03 
       6.721820743285e-01      -6.435917537208e-03      -3.518558721935e+02      -4.946066087259e+02       0.000000000000e+00      -6.425331119096e-03      -4.574935174883e+02       4.977364263422e-03       4.977364263422e-03 
       6.752831011073e-01      -6.388938968401e-03      -3.525199087930e+02      -4.955361651489e+02       0.000000000000e+00      -6.378429811337e-03      -4.583537634314e+02       4.941028622594e-03       4.941028622594e-03 
       6.783841279491e-01      -6.342510501056e-03      -3.531837784202e+02      -4.964621420584e+02       0.000000000000e+00      -6.332077693864e-03      -4.592110781639e+02       4.905116529500e-03       4.905116529500e-03 
       6.814851548529e-01      -6.296605026389e-03      -3.538457996371e+02      -4.973832481243e+02       0.000000000000e+00      -6.286247706926e-03      -4.600641455280e+02       4.869607029793e-03       4.869607029793e-03 
       6.845861818180e-01      -6.251204274225e-03      -3.545046921812e+02      -4.982988995644e+02       0.000000000000e+00      -6.240921613333e-03      -4.609122875198e+02       4.834486516033e-03       4.834486516033e-03 
       6.876872088436e-01      -6.206308703171e-03      -3.551605847818e+02      -4.992099529576e+02       0.000000000000e+00      -6.196099871548e-03      -4.617562197489e+02       4.799756258326e-03       4.799756258326e-03 
       6.907882359288e-01      -6.161926135819e-03      -3.558143788757e+02      -5.001178145641e+02       0.000000000000e+00      -6.151790290189e-03      -4.625972271647e+02       4.765423252229e-03       4.765423252229e-03 
       6.938892630728e-01      -6.118058151839e-03      -3.564663673559e+02      -5.010234646647e+02       0.000000000000e+00      -6.107994445986e-03      -4.634361519502e+02       4.731489629755e-03       4.731489629755e-03 
       6.969902902749e-01      -6.074713056089e-03      -3.571171772527e+02      -5.019284061824e+02       0.000000000000e+00      -6.064720631077e-03      -4.642743137039e+02       4.697962183774e-03       4.697962183774e-03 
       7.000913175342e-01      -6.031843817118e-03      -3.577639713567e+02      -5.028295426185e+02       0.000000000000e+00      -6.021921893919e-03      -4.651087470402e+02       4.664804396733e-03       4.664804396733e-03 
       7.031923448500e-01      -5.989423653221e-03      -3.584049980377e+02      -5.037253231465e+02       0.000000000000e+00      -5.979571499862e-03      -4.659379140333e+02       4.631995132468e-03       4.631995132468e-03 
       7.062933722216e-01      -5.947447437673e-03      -3.590399811550e+02      -5.046159200238e+02       0.000000000000e+00      -5.937664332388e-03      -4.667619103961e+02       4.599530008153e-03       4.599530008153e-03 
       7.093943996482e-01      -5.905897328335e-03      -3.596683273360e+02      -5.055003446899e+02       0.000000000000e+00      -5.896182578105e-03      -4.675798392781e+02       4.567395018454e-03       4.567395018454e-03 
       7.124954271291e-01      -5.864783471931e-03      -3.602915684251e+02      -5.063799280987e+02       0.000000000000e+00      -5.855136364118e-03      -4.683930251181e+02       4.535598075847e-03       4.535598075847e-03 
       7.155964546636e-01      -5.824127079755e-03      -3.609121735875e+02      -5.072569750214e+02       0.000000000000e+00      -5.814546862846e-03      -4.692037321266e+02       4.504155766102e-03       4.504155766102e-03 
       7.186974822509e-01      -5.783926061065e-03      -3.615311290613e+02      -5.081318113674e+02       0.000000000000e+00      -5.774411983698e-03      -4.700123821387e+02       4.473066494462e-03       4.473066494462e-03 
       7.217985098906e-01      -5.744185069022e-03      -3.621495608488e+02      -5.090053802979e+02       0.000000000000e+00      -5.734736370895e-03      -4.708199201583e+02       4.442333578583e-03       4.442333578583e-03 
       7.248995375817e-01      -5.704882850478e-03      -3.627666344170e+02      -5.098763568743e+02       0.000000000000e+00      -5.695498807013e-03      -4.716251378998e+02       4.411940001783e-03       4.411940001783e-03 
       7.280005653238e-01      -5.665996046886e-03      -3.633811417830e+02      -5.107431971392e+02       0.000000000000e+00      -5.656675973767e-03      -4.724265897628e+02       4.381867047291e-03       4.381867047291e-03 
       7.464455758151e-01      -5.443013982530e-03      -3.669933518348e+02      -5.158187616560e+02       0.000000000000e+00      -5.434060697189e-03      -4.771215418433e+02       4.209407923029e-03       4.209407923029e-03 
       7.651667369126e-01      -5.230619364703e-03      -3.705981611031e+02      -5.208612409939e+02       0.000000000000e+00      -5.222015417680e-03      -4.817884664250e+02       4.045130251232e-03       4.045130251232e-03 
       7.841776806813e-01      -5.027980980286e-03      -3.741645486254e+02      -5.258695971240e+02       0.000000000000e+00      -5.019710356824e-03      -4.864215710689e+02       3.888410774188e-03       3.888410774188e-03 
       8.034934156659e-01      -4.834433130845e-03      -3.777010989870e+02      -5.308418397451e+02       0.000000000000e+00      -4.826480884412e-03      -4.910206106022e+02       3.738723388518e-03       3.738723388518e-03 
       8.231301147915e-01      -4.649426534947e-03      -3.812244332535e+02      -5.357828201277e+02       0.000000000000e+00      -4.641778599873e-03      -4.955921738282e+02       3.595635888527e-03       3.595635888527e-03 
       8.431049008713e-01      -4.472402279116e-03      -3.847266744544e+02      -5.406976975371e+02       0.000000000000e+00      -4.465045533326e-03      -5.001391902442e+02       3.458723939592e-03       3.458723939592e-03 
       8.634356368620e-01      -4.302875232595e-03      -3.882102945700e+02      -5.455920930093e+02       0.000000000000e+00      -4.295797349129e-03      -5.046666154650e+02       3.327613448307e-03       3.327613448307e-03 
       8.841407268964e-01      -4.140429958209e-03      -3.916884375317e+02      -5.504727911585e+02       0.000000000000e+00      -4.133619278480e-03      -5.091820522453e+02       3.201979305769e-03       3.201979305769e-03 
       9.052389329755e-01      -3.984620895025e-03      -3.951580396184e+02      -5.553403762686e+02       0.000000000000e+00      -3.978066502949e-03      -5.136854857996e+02       3.081477962843e-03       3.081477962843e-03 
       9.267492110784e-01      -3.835045136583e-03      -3.986160870406e+02      -5.601951551985e+02       0.000000000000e+00      -3.828736783594e-03      -5.181766841960e+02       2.965798427757e-03       2.965798427757e-03 
       9.486905693738e-01      -3.691375459021e-03      -4.020683396058e+02      -5.650415027690e+02       0.000000000000e+00      -3.685303430149e-03      -5.226601164665e+02       2.854686366314e-03       2.854686366314e-03 
       9.710819502047e-01      -3.553287707106e-03      -4.055153991158e+02      -5.698802510274e+02       0.000000000000e+00      -3.547442820914e-03      -5.271365537946e+02       2.747891434583e-03       2.747891434583e-03 
       9.939421365888e-01      -3.420480342942e-03      -4.089558777413e+02      -5.747109298119e+02       0.000000000000e+00      -3.414853914779e-03      -5.316053932005e+02       2.645180846112e-03       2.645180846112e-03 
       1.017289683121e+00      -3.292730350526e-03      -4.123961996835e+02      -5.795411504805e+02       0.000000000000e+00      -3.287314060776e-03      -5.360738360141e+02       2.546381798096e-03       2.546381798096e-03 
       1.041142870404e+00      -3.169781833704e-03      -4.158354108695e+02      -5.843695040778e+02       0.000000000000e+00      -3.164567784127e-03      -5.405405866922e+02       2.451296441960e-03       2.451296441960e-03 
       1.065519681468e+00      -3.051421587100e-03      -4.192749149299e+02      -5.891981758000e+02       0.000000000000e+00      -3.046402230422e-03      -5.450076423793e+02       2.359759919597e-03       2.359759919597e-03 
       1.090437798090e+00      -2.937452826832e-03      -4.227161738693e+02      -5.940289805762e+02       0.000000000000e+00      -2.932620939164e-03      -5.494767090833e+02       2.271619928385e-03       2.271619928385e-03 
       1.115914614496e+00      -2.827692064577e-03      -4.261600702248e+02      -5.988633164002e+02       0.000000000000e+00      -2.823040724036e-03      -5.539490620249e+02       2.186734576624e-03       2.186734576624e-03 
       1.141967265644e+00      -2.721973603203e-03      -4.296081667262e+02      -6.037034224901e+02       0.000000000000e+00      -2.717496160516e-03      -5.584267675735e+02       2.104975689823e-03       2.104975689823e-03 
       1.168612667124e+00      -2.620126225362e-03      -4.330591425156e+02      -6.085476572050e+02       0.000000000000e+00      -2.615816313006e-03      -5.629082828476e+02       2.026210787873e-03       2.026210787873e-03 
       1.195867563719e+00      -2.522000836909e-03      -4.365131947382e+02      -6.133967037980e+02       0.000000000000e+00      -2.517852332974e-03      -5.673941937253e+02       1.950324488650e-03       1.950324488650e-03 
       1.223748583763e+00      -2.427457105903e-03      -4.399705445655e+02      -6.182511039799e+02       0.000000000000e+00      -2.423464119626e-03      -5.718849750645e+02       1.877208180104e-03       1.877208180104e-03 
       1.252272296696e+00      -2.336337471745e-03      -4.434268990888e+02      -6.231046387639e+02       0.000000000000e+00      -2.332494371351e-03      -5.763748954554e+02       1.806740012759e-03       1.806740012759e-03 
       1.281455271503e+00      -2.248549066397e-03      -4.468890435858e+02      -6.279659178856e+02       0.000000000000e+00      -2.244850371792e-03      -5.808720239794e+02       1.738848341831e-03       1.738848341831e-03 
       1.311314134122e+00      -2.163970057112e-03      -4.503576302847e+02      -6.328349226233e+02       0.000000000000e+00      -2.160410487704e-03      -5.853764495193e+02       1.673439082124e-03       1.673439082124e-03 
       1.341865622330e+00      -2.082483710593e-03      -4.538318929729e+02      -6.377115417881e+02       0.000000000000e+00      -2.079058179102e-03      -5.898879595812e+02       1.610421726859e-03       1.610421726859e-03 
       1.373126636993e+00      -2.003963261474e-03      -4.573069457781e+02      -6.425908218587e+02       0.000000000000e+00      -2.000666891147e-03      -5.944017549918e+02       1.549697880232e-03       1.549697880232e-03 
       1.405114289018e+00      -1.928317878196e-03      -4.607869893895e+02      -6.474772416668e+02       0.000000000000e+00      -1.925145939699e-03      -5.989221403963e+02       1.491197629672e-03       1.491197629672e-03 
       1.437845941636e+00      -1.855455585291e-03      -4.642757671864e+02      -6.523742962876e+02       0.000000000000e+00      -1.852403498666e-03      -6.034525491997e+02       1.434850154982e-03       1.434850154982e-03 
