# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_fld                  7:d_ur                   8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_dmeff               15:t_fld                 16:t_ur                  17:t_tot              
       2.677402217879e+01      -3.304527695152e-05      -9.255191075863e+02      -1.301882317848e+03      -1.230750699881e+03       0.000000000000e+00      -3.302774379828e-05      -1.204095270738e+03       8.256935949571e-06       8.256935949571e-06      -1.296784373828e-09       1.486138886283e+00       1.550132571447e+00       1.548030979389e+00                      nan      -1.268458999965e-09       1.480692901103e+00 
       2.739766927073e+01      -3.168398988250e-05      -9.291600005683e+02      -1.307091138680e+03      -1.233471355367e+03       0.000000000000e+00      -3.166718044918e-05      -1.208902936578e+03       7.916795112296e-06       7.916795112296e-06      -1.243939917995e-09       1.491943725299e+00       1.556328721512e+00       1.554160209764e+00                      nan      -1.216783391464e-09       1.486590070721e+00 
       2.803584296956e+01      -3.037912614331e-05      -9.328232130983e+02      -1.312335078362e+03      -1.236262595582e+03       0.000000000000e+00      -3.036301043914e-05      -1.213742661072e+03       7.590752609785e-06       7.590752609785e-06      -1.193287966288e-09       1.497782169836e+00       1.562567771984e+00       1.560333924926e+00                      nan      -1.167251849403e-09       1.492527029867e+00 
       2.868888164343e+01      -2.912540882260e-05      -9.364147244352e+02      -1.317486317069e+03      -1.239010942880e+03       0.000000000000e+00      -2.910995965864e-05      -1.218495722143e+03       7.277489914661e-06       7.277489914661e-06      -1.144622028966e-09       1.503503183413e+00       1.568692573540e+00       1.566395410326e+00                      nan      -1.119662410282e-09       1.498353609649e+00 
       2.935713154210e+01      -2.792617245819e-05      -9.401094761247e+02      -1.322783573539e+03      -1.241969717801e+03       0.000000000000e+00      -2.791136087873e-05      -1.223383743142e+03       6.977840219683e-06       6.977840219683e-06      -1.098074455640e-09       1.509387476555e+00       1.574996367678e+00       1.572638319694e+00                      nan      -1.074144568237e-09       1.504349848336e+00 
       3.004094698049e+01      -2.677335928451e-05      -9.437115589093e+02      -1.327959996956e+03      -1.244889790953e+03       0.000000000000e+00      -2.675916061050e-05      -1.228158927168e+03       6.689790152626e-06       6.689790152626e-06      -1.053329125617e-09       1.515120442914e+00       1.581151386033e+00       1.578735421266e+00                      nan      -1.030389111856e-09       1.510202601918e+00 
       3.074069052662e+01      -2.566795695708e-05      -9.473176675183e+02      -1.333147674886e+03      -1.247914636130e+03       0.000000000000e+00      -2.565434598758e-05      -1.232943886041e+03       6.413586496895e-06       6.413586496895e-06      -1.010426013768e-09       1.520857173025e+00       1.587319870891e+00       1.584849248284e+00                      nan      -9.884351720055e-10       1.516066773137e+00 
       3.145673319376e+01      -2.460913893601e-05      -9.509707176544e+02      -1.338405629662e+03      -1.251126701021e+03       0.000000000000e+00      -2.459609091098e-05      -1.237793361392e+03       6.149022727744e-06       6.149022727744e-06      -9.693334321889e-10       1.526666412752e+00       1.593574081644e+00       1.591052755191e+00                      nan      -9.482517725470e-10       1.522011300619e+00 
       3.218945463722e+01      -2.359202073960e-05      -9.545543050083e+02      -1.343575073325e+03      -1.254380231456e+03       0.000000000000e+00      -2.357951349130e-05      -1.242559930356e+03       5.894878372825e-06       5.894878372825e-06      -9.298600926328e-10       1.532361180399e+00       1.599719356669e+00       1.597151618918e+00                      nan      -9.096518130773e-10       1.527850186494e+00 
       3.293924335560e+01      -2.261942909707e-05      -9.582531154941e+02      -1.348908461145e+03      -1.257949534970e+03       0.000000000000e+00      -2.260743896147e-05      -1.247477917679e+03       5.651859740368e-06       5.651859740368e-06      -8.921184530985e-10       1.538237747487e+00       1.606065493519e+00       1.603456242759e+00                      nan      -8.727453331128e-10       1.533879234195e+00 
       3.370649689682e+01      -2.168308479947e-05      -9.617916044575e+02      -1.354030242987e+03      -1.261474817735e+03       0.000000000000e+00      -2.167159250406e-05      -1.252198615157e+03       5.417898126016e-06       5.417898126016e-06      -8.557828321649e-10       1.543853727341e+00       1.612151230032e+00       1.609505800454e+00                      nan      -8.372137466775e-10       1.539657817900e+00 
       3.449162206885e+01      -2.078670830021e-05      -9.653951412946e+02      -1.359248167814e+03      -1.265284241592e+03       0.000000000000e+00      -2.077569260245e-05      -1.257007707377e+03       5.193923150612e-06       5.193923150612e-06      -8.210010695315e-10       1.549570647771e+00       1.618354573128e+00       1.615678824175e+00                      nan      -8.032017094261e-10       1.545546873220e+00 
       3.529503515545e+01      -1.992786569158e-05      -9.690311018452e+02      -1.364518149221e+03      -1.269351471103e+03       0.000000000000e+00      -1.991730664155e-05      -1.261864214658e+03       4.979326660388e-06       4.979326660388e-06      -7.876781454581e-10       1.555335974302e+00       1.624621318697e+00       1.621921565454e+00                      nan      -7.706162896445e-10       1.551494534394e+00 
       3.611716213687e+01      -1.910368022990e-05      -9.726340708821e+02      -1.369751338799e+03      -1.273605534540e+03       0.000000000000e+00      -1.909355940464e-05      -1.266685602797e+03       4.773389851160e-06       4.773389851160e-06      -7.557013008596e-10       1.561044547106e+00       1.630842300987e+00       1.628125314182e+00                      nan      -7.393471950491e-10       1.557396446712e+00 
       3.695843891573e+01      -1.831258874289e-05      -9.761927175689e+02      -1.374932563394e+03      -1.278048794717e+03       0.000000000000e+00      -1.830288854987e-05      -1.271457751499e+03       4.575722137467e-06       4.575722137467e-06      -7.250097396566e-10       1.566678003034e+00       1.636998977791e+00       1.634271950065e+00                      nan      -7.093349708505e-10       1.563234805902e+00 
       3.781931154810e+01      -1.755501622987e-05      -9.798017788103e+02      -1.380191608097e+03      -1.282827315221e+03       0.000000000000e+00      -1.754571885390e-05      -1.276301091832e+03       4.386429713476e-06       4.386429713476e-06      -6.956213014714e-10       1.572388153253e+00       1.643250668328e+00       1.640521163921e+00                      nan      -6.805970961328e-10       1.569161647199e+00 
       3.870023648006e+01      -1.682851828041e-05      -9.834033996688e+02      -1.385450092769e+03      -1.287876800506e+03       0.000000000000e+00      -1.681960720367e-05      -1.281142790447e+03       4.204901800917e-06       4.204901800917e-06      -6.674401475144e-10       1.578081953290e+00       1.649500933312e+00       1.646776817437e+00                      nan      -6.530398280705e-10       1.575084758719e+00 
       3.960168078965e+01      -1.613069497243e-05      -9.869276062198e+02      -1.390612819744e+03      -1.293117038463e+03       0.000000000000e+00      -1.612215495039e-05      -1.285894433611e+03       4.030538737597e-06       4.030538737597e-06      -6.403720445102e-10       1.583646922329e+00       1.655632976488e+00       1.652922436745e+00                      nan      -6.265709904958e-10       1.580892496198e+00 
       4.052412243459e+01      -1.546253870815e-05      -9.905054462517e+02      -1.395859055842e+03      -1.298736923696e+03       0.000000000000e+00      -1.545435397317e-05      -1.290722398390e+03       3.863588493291e-06       3.863588493291e-06      -6.144575171473e-10       1.589293075923e+00       1.661867116084e+00       1.659178470580e+00                      nan      -6.012302619273e-10       1.586795117684e+00 
       4.146805050564e+01      -1.482185712046e-05      -9.940766355428e+02      -1.401107454050e+03      -1.304664362589e+03       0.000000000000e+00      -1.481401306827e-05      -1.295551056326e+03       3.703503267067e-06       3.703503267067e-06      -5.896104052953e-10       1.594923453395e+00       1.668102905438e+00       1.665444598658e+00                      nan      -5.769333618461e-10       1.592696571693e+00 
       4.243396548597e+01      -1.420727236689e-05      -9.976227090121e+02      -1.406332980954e+03      -1.310880397272e+03       0.000000000000e+00      -1.419975512492e-05      -1.300357147622e+03       3.549938781230e-06       3.549938781230e-06      -5.657770137148e-10       1.600508186045e+00       1.674309991316e+00       1.671690488771e+00                      nan      -5.536277768605e-10       1.598567743230e+00 
       4.342237951647e+01      -1.361832012111e-05      -1.001185630384e+03      -1.411593725634e+03      -1.317447368428e+03       0.000000000000e+00      -1.361111606507e-05      -1.305194504718e+03       3.402779016268e-06       3.402779016268e-06      -5.429398121711e-10       1.606114311230e+00       1.680559463739e+00       1.677987176059e+00                      nan      -5.312963774298e-10       1.604476361095e+00 
       4.443381666736e+01      -1.305268263823e-05      -1.004669506895e+03      -1.416759111886e+03      -1.324231175444e+03       0.000000000000e+00      -1.304577937253e-05      -1.309941870159e+03       3.261444843133e-06       3.261444843133e-06      -5.210074620432e-10       1.611587753621e+00       1.686691100397e+00       1.684174175887e+00                      nan      -5.098498101751e-10       1.610269306414e+00 
       4.546881321600e+01      -1.251105637403e-05      -1.008199764732e+03      -1.422001296720e+03      -1.331400369721e+03       0.000000000000e+00      -1.250444113717e-05      -1.314758954721e+03       3.126110284292e-06       3.126110284292e-06      -5.000088009231e-10       1.617129384501e+00       1.692916126836e+00       1.690462396469e+00                      nan      -4.893163205790e-10       1.616148084386e+00 
       4.652791793126e+01      -1.199206682952e-05      -1.011748246495e+03      -1.427282447588e+03      -1.338909262444e+03       0.000000000000e+00      -1.198572758964e-05      -1.319610566167e+03       2.996431897410e-06       2.996431897410e-06      -4.798899982469e-10       1.622693719571e+00       1.699188099060e+00       1.696804979246e+00                      nan      -4.696432568358e-10       1.622068180170e+00 
       4.761169236447e+01      -1.149426155249e-05      -1.015270527613e+03      -1.432542644212e+03      -1.346682016485e+03       0.000000000000e+00      -1.148818704830e-05      -1.324440993458e+03       2.872046762075e-06       2.872046762075e-06      -4.605939878774e-10       1.628209205763e+00       1.705433276924e+00       1.703127538172e+00                      nan      -4.507747976972e-10       1.627959021415e+00 
       4.872071114719e+01      -1.101633757936e-05      -1.018723980403e+03      -1.437724003052e+03      -1.354642201383e+03       0.000000000000e+00      -1.101051724066e-05      -1.329196464988e+03       2.752629310164e-06       2.752629310164e-06      -4.420695637435e-10       1.633607158924e+00       1.711580894398e+00       1.709358577499e+00                      nan      -4.326608536712e-10       1.633752879439e+00 
       4.985556229585e+01      -1.055779997618e-05      -1.022133092351e+03      -1.442860889155e+03      -1.362802125411e+03       0.000000000000e+00      -1.055222349669e-05      -1.333908773684e+03       2.638055874172e-06       2.638055874172e-06      -4.242978695852e-10       1.638926506729e+00       1.717672925400e+00       1.715539236159e+00                      nan      -4.152829944977e-10       1.639489640310e+00 
       5.101684752356e+01      -1.011945704882e-05      -1.025656475550e+03      -1.448171342503e+03      -1.371351385060e+03       0.000000000000e+00      -1.011411369806e-05      -1.338780157462e+03       2.528528424516e-06       2.528528424516e-06      -4.073125210900e-10       1.644421149174e+00       1.723976813369e+00       1.721935914756e+00                      nan      -3.986741493894e-10       1.645424371551e+00 
