# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2025       2.394636844509e+02       7.452967990783e+00       4.384350804047e-02      -1.702091294283e+01       1.201428996716e-09       5.527694981691e-07      -4.981895884295e-08 
 2026       2.393926917474e+02       7.401543819308e+00       4.380135044596e-02      -1.692998920893e+01       1.199993784194e-09       5.517682681852e-07      -4.914886410430e-08 
 2027       2.393152554292e+02       7.350507073440e+00       4.375919321534e-02      -1.683680356067e+01       1.198560577200e-09       5.507419824047e-07      -4.847133607453e-08 
 2028       2.392313266550e+02       7.299866269031e+00       4.371703401475e-02      -1.674140186283e+01       1.197129376014e-09       5.496908111733e-07      -4.778652031272e-08 
 2029       2.391408564449e+02       7.249629951490e+00       4.367487050030e-02      -1.664383017974e+01       1.195700180719e-09       5.486149262433e-07      -4.709456334929e-08 
 2030       2.390437956800e+02       7.199806695812e+00       4.363270031810e-02      -1.654413477557e+01       1.194272991197e-09       5.475145007773e-07      -4.639561268853e-08 
 2031       2.389400951024e+02       7.150405106619e+00       4.359052110421e-02      -1.644236211456e+01       1.192847807127e-09       5.463897093521e-07      -4.568981681106e-08 
 2032       2.388297053150e+02       7.101433818189e+00       4.354833048465e-02      -1.633855886127e+01       1.191424627987e-09       5.452407279625e-07      -4.497732517631e-08 
 2033       2.387125767813e+02       7.052901494495e+00       4.350612607539e-02      -1.623277188084e+01       1.190003453053e-09       5.440677340248e-07      -4.425828822501e-08 
 2034       2.385886598254e+02       7.004816829235e+00       4.346390548231e-02      -1.612504823924e+01       1.188584281392e-09       5.428709063811e-07      -4.353285738167e-08 
 2035       2.384579046315e+02       6.957188545871e+00       4.342166630121e-02      -1.601543520353e+01       1.187167111870e-09       5.416504253024e-07      -4.280118505709e-08 
 2036       2.383202612442e+02       6.910025397661e+00       4.337940611781e-02      -1.590398024210e+01       1.185751943142e-09       5.404064724933e-07      -4.206342465079e-08 
 2037       2.381756795682e+02       6.863336167695e+00       4.333712250770e-02      -1.579073102495e+01       1.184338773659e-09       5.391392310950e-07      -4.131973055358e-08 
 2038       2.380241093678e+02       6.817129668928e+00       4.329481303635e-02      -1.567573542391e+01       1.182927601658e-09       5.378488856893e-07      -4.057025815002e-08 
 2039       2.378655002674e+02       6.771414744216e+00       4.325247525909e-02      -1.555904151291e+01       1.181518425171e-09       5.365356223029e-07      -3.981516382090e-08 
 2040       2.376998017507e+02       6.726200266351e+00       4.321010672113e-02      -1.544069756823e+01       1.180111242015e-09       5.351996284104e-07      -3.905460494577e-08 
 2041       2.375269631610e+02       6.681495138094e+00       4.316770495747e-02      -1.532075206877e+01       1.178706049795e-09       5.338410929389e-07      -3.828873990544e-08 
 2042       2.373469337009e+02       6.637308292211e+00       4.312526749297e-02      -1.519925369627e+01       1.177302845904e-09       5.324602062712e-07      -3.751772808447e-08 
 2043       2.371596624321e+02       6.593648691505e+00       4.308279184229e-02      -1.507625133559e+01       1.175901627519e-09       5.310571602501e-07      -3.674172987368e-08 
 2044       2.369650982754e+02       6.550525328857e+00       4.304027550989e-02      -1.495179407497e+01       1.174502391600e-09       5.296321481819e-07      -3.596090667269e-08 
 2045       2.367631900102e+02       6.507947227252e+00       4.299771599003e-02      -1.482593120623e+01       1.173105134894e-09       5.281853648404e-07      -3.517542089238e-08 
 2046       2.365538862748e+02       6.465923439820e+00       4.295511076672e-02      -1.469871222511e+01       1.171709853925e-09       5.267170064707e-07      -3.438543595747e-08 
 2047       2.363371355660e+02       6.424463049868e+00       4.291245731375e-02      -1.457018683143e+01       1.170316545001e-09       5.252272707931e-07      -3.359111630898e-08 
 2048       2.361128862391e+02       6.383575170917e+00       4.286975309464e-02      -1.444040492942e+01       1.168925204208e-09       5.237163570066e-07      -3.279262740678e-08 
 2049       2.358810865075e+02       6.343268946731e+00       4.282699556266e-02      -1.430941662793e+01       1.167535827411e-09       5.221844657934e-07      -3.199013573212e-08 
 2050       2.356416844427e+02       6.303553551359e+00       4.278418216081e-02      -1.417727224069e+01       1.166148410252e-09       5.206317993221e-07      -3.118380879012e-08 
 2051       2.353946279742e+02       6.264438189164e+00       4.274131032177e-02      -1.404402228657e+01       1.164762948149e-09       5.190585612519e-07      -3.037381511235e-08 
 2052       2.351398648894e+02       6.225932094861e+00       4.269837746795e-02      -1.390971748984e+01       1.163379436296e-09       5.174649567366e-07      -2.956032425930e-08 
 2053       2.348773428332e+02       6.188044533548e+00       4.265538101141e-02      -1.377440878042e+01       1.161997869660e-09       5.158511924279e-07      -2.874350682298e-08 
 2054       2.346070093080e+02       6.150784800745e+00       4.261231835391e-02      -1.363814729409e+01       1.160618242980e-09       5.142174764799e-07      -2.792353442940e-08 
 2055       2.343288116737e+02       6.114162222427e+00       4.256918688685e-02      -1.350098437284e+01       1.159240550769e-09       5.125640185526e-07      -2.710057974112e-08 
 2056       2.340426971473e+02       6.078186155055e+00       4.252598399129e-02      -1.336297156501e+01       1.157864787306e-09       5.108910298158e-07      -2.627481645982e-08 
 2057       2.337486128028e+02       6.042865985616e+00       4.248270703790e-02      -1.322416062563e+01       1.156490946644e-09       5.091987229533e-07      -2.544641932881e-08 
 2058       2.334465055712e+02       6.008211131657e+00       4.243935338699e-02      -1.308460351664e+01       1.155119022600e-09       5.074873121662e-07      -2.461556413557e-08 
 2059       2.331363222402e+02       5.974231041313e+00       4.239592038847e-02      -1.294435240712e+01       1.153749008761e-09       5.057570131773e-07      -2.378242771436e-08 
 2060       2.328180094541e+02       5.940935193351e+00       4.235240538184e-02      -1.280345967359e+01       1.152380898477e-09       5.040080432348e-07      -2.294718794868e-08 
 2061       2.324915137138e+02       5.908333097199e+00       4.230880569619e-02      -1.266197790025e+01       1.151014684865e-09       5.022406211162e-07      -2.211002377389e-08 
 2062       2.321567813763e+02       5.876434292981e+00       4.226511865016e-02      -1.251995987919e+01       1.149650360803e-09       5.004549671322e-07      -2.127111517973e-08 
 2063       2.318137586549e+02       5.845248351553e+00       4.222134155196e-02      -1.237745861072e+01       1.148287918932e-09       4.986513031306e-07      -2.043064321290e-08 
 2064       2.314623916187e+02       5.814784874536e+00       4.217747169934e-02      -1.223452730353e+01       1.146927351656e-09       4.968298525003e-07      -1.958878997962e-08 
 2065       2.311026469377e+02       5.785051549211e+00       4.213350679759e-02      -1.209121750776e+01       1.145568652550e-09       4.949908401813e-07      -1.874575029562e-08 
 2066       2.307345742773e+02       5.756048298053e+00       4.208944621683e-02      -1.194757349882e+01       1.144211820635e-09       4.931344926883e-07      -1.790176676651e-08 
 2067       2.303582443456e+02       5.727773087792e+00       4.204528974361e-02      -1.180363785424e+01       1.142856856164e-09       4.912610380951e-07      -1.705709508535e-08 
 2068       2.299737281890e+02       5.700223870772e+00       4.200103716370e-02      -1.165945331749e+01       1.141503759213e-09       4.893707060326e-07      -1.621199242257e-08 
 2069       2.295810971928e+02       5.673398584933e+00       4.195668826208e-02      -1.151506279824e+01       1.140152529679e-09       4.874637276924e-07      -1.536671742952e-08 
 2070       2.291804230818e+02       5.647295153788e+00       4.191224282299e-02      -1.137050937249e+01       1.138803167280e-09       4.855403358309e-07      -1.452153024204e-08 
 2071       2.287717779203e+02       5.621911486401e+00       4.186770062984e-02      -1.122583628283e+01       1.137455671552e-09       4.836007647733e-07      -1.367669248399e-08 
 2072       2.283552341127e+02       5.597245477374e+00       4.182306146531e-02      -1.108108693863e+01       1.136110041850e-09       4.816452504172e-07      -1.283246727085e-08 
 2073       2.279308644043e+02       5.573295006818e+00       4.177832511126e-02      -1.093630491620e+01       1.134766277349e-09       4.796740302369e-07      -1.198911921330e-08 
 2074       2.274987418811e+02       5.550057940342e+00       4.173349134878e-02      -1.079153395905e+01       1.133424377037e-09       4.776873432872e-07      -1.114691442076e-08 
 2075       2.270589399708e+02       5.527532129023e+00       4.168855995817e-02      -1.064681797805e+01       1.132084339719e-09       4.756854302074e-07      -1.030612050498e-08 
 2076       2.266115324430e+02       5.505715409396e+00       4.164353071897e-02      -1.050220105163e+01       1.130746164016e-09       4.736685332252e-07      -9.467006583641e-09 
 2077       2.261565934095e+02       5.484605603427e+00       4.159840340990e-02      -1.035772742602e+01       1.129409848360e-09       4.716368961606e-07      -8.629843283918e-09 
 2078       2.256941973248e+02       5.464200518494e+00       4.155317780892e-02      -1.021344151539e+01       1.128075390998e-09       4.695907644300e-07      -7.794902746075e-09 
 2079       2.252244189869e+02       5.444497947370e+00       4.150785369318e-02      -1.006938790213e+01       1.126742789988e-09       4.675303850501e-07      -6.962458627060e-09 
 2080       2.247473335371e+02       5.425495668199e+00       4.146243083906e-02      -9.925611336953e+00       1.125412043197e-09       4.654560066419e-07      -6.132786104094e-09 
 2081       2.242630164611e+02       5.407191444479e+00       4.141690902213e-02      -9.782156739190e+00       1.124083148305e-09       4.633678794345e-07      -5.306161878274e-09 
 2082       2.237715435887e+02       5.389583025040e+00       4.137128801718e-02      -9.639069196931e+00       1.122756102797e-09       4.612662552693e-07      -4.482864178171e-09 
 2083       2.232729910951e+02       5.372668144025e+00       4.132556759820e-02      -9.496393967244e+00       1.121430903969e-09       4.591513876039e-07      -3.663172763442e-09 
 2084       2.227674355005e+02       5.356444520868e+00       4.127974753841e-02      -9.354176476380e+00       1.120107548923e-09       4.570235315162e-07      -2.847368928430e-09 
 2085       2.222549536711e+02       5.340909860278e+00       4.123382761019e-02      -9.212462319968e+00       1.118786034564e-09       4.548829437081e-07      -2.035735505783e-09 
 2086       2.217356228193e+02       5.326061852213e+00       4.118780758518e-02      -9.071297263216e+00       1.117466357605e-09       4.527298825097e-07      -1.228556870067e-09 
 2087       2.212095205040e+02       5.311898171866e+00       4.114168723416e-02      -8.930727241113e+00       1.116148514562e-09       4.505646078833e-07      -4.261189413855e-10 
 2088       2.206767246316e+02       5.298416479640e+00       4.109546632717e-02      -8.790798358630e+00       1.114832501753e-09       4.483873814272e-07       3.712908109996e-10 
 2089       2.201373134556e+02       5.285614421132e+00       4.104914463342e-02      -8.651556890923e+00       1.113518315299e-09       4.461984663801e-07       1.163383365039e-09 
 2090       2.195913655777e+02       5.273489627108e+00       4.100272192131e-02      -8.513049283527e+00       1.112205951120e-09       4.439981276248e-07       1.949868142269e-09 
 2091       2.190389599480e+02       5.262039713488e+00       4.095619795847e-02      -8.375322152564e+00       1.110895404937e-09       4.417866316921e-07       2.730453004179e-09 
 2092       2.184801758655e+02       5.251262281324e+00       4.090957251171e-02      -8.238422284938e+00       1.109586672269e-09       4.395642467651e-07       3.504844248572e-09 
 2093       2.179150929784e+02       5.241154916777e+00       4.086284534702e-02      -8.102396638543e+00       1.108279748434e-09       4.373312426832e-07       4.272746605930e-09 
 2094       2.173437912845e+02       5.231715191103e+00       4.081601622962e-02      -7.967292342455e+00       1.106974628545e-09       4.350878909460e-07       5.033863235766e-09 
