# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       3.614360321665e-02      -5.351865108335e-01      -3.985690368298e+01      -6.190472427353e+01       0.000000000000e+00      -2.581237092298e-01      -5.660466438420e+01       2.130803367539e-01       2.130848489480e-01      -7.529705541749e-02      -4.883445230269e-03                      nan      -7.239830109784e-02      -3.608186529003e-03 
       3.631271238004e-02      -5.144305365971e-01      -3.997607564207e+01      -6.221107577427e+01       0.000000000000e+00      -2.643010632048e-01      -5.687198627312e+01       2.120966261284e-01       2.121014226207e-01      -7.583327001030e-02      -4.916206234012e-03                      nan      -7.271737200204e-02      -3.630489233786e-03 
       3.648305166451e-02      -4.922017162676e-01      -4.009715195785e+01      -6.251924128721e+01       0.000000000000e+00      -2.706414329437e-01      -5.714106071239e+01       2.111141807940e-01       2.111192969777e-01      -7.634033540955e-02      -4.948679495329e-03                      nan      -7.306163267845e-02      -3.652480920296e-03 
       3.665466327647e-02      -4.687446298569e-01      -4.022058061966e+01      -6.282939298687e+01       0.000000000000e+00      -2.769502757475e-01      -5.741210078578e+01       2.101333861383e-01       2.101388464576e-01      -7.681581014894e-02      -4.980791788758e-03                      nan      -7.343194681081e-02      -3.674108278596e-03 
       3.682759135313e-02      -4.443226361064e-01      -4.034609259704e+01      -6.314150418031e+01       0.000000000000e+00      -2.830289312872e-01      -5.768504406274e+01       2.091535941318e-01       2.091594115170e-01      -7.725729713821e-02      -5.012591471692e-03                      nan      -7.382835888304e-02      -3.695325403450e-03 
       3.700188207881e-02      -4.192153239596e-01      -4.047368710405e+01      -6.345563093959e+01       0.000000000000e+00      -2.886779217707e-01      -5.795993834513e+01       2.081745551076e-01       2.081807305649e-01      -7.766327795103e-02      -5.044098595819e-03                      nan      -7.425033115823e-02      -3.716092690832e-03 
       3.717758380999e-02      -3.937209801746e-01      -4.060376864235e+01      -6.377193818190e+01       0.000000000000e+00      -2.937048470822e-01      -5.823698483397e+01       2.071965516644e-01       2.072030740888e-01      -7.803298480747e-02      -5.075234323918e-03                      nan      -7.469691320022e-02      -3.736365437572e-03 
       3.735474721006e-02      -3.681425876422e-01      -4.073630833165e+01      -6.409047724359e+01       0.000000000000e+00      -2.979269654057e-01      -5.851622360438e+01       2.062192646756e-01       2.062261107820e-01      -7.836617110157e-02      -5.106012561704e-03                      nan      -7.516631486379e-02      -3.756112255241e-03 
       3.753342539455e-02      -3.427831593065e-01      -4.087121731214e+01      -6.441125587324e+01       0.000000000000e+00      -3.011756831460e-01      -5.879764995931e+01       2.052422057623e-01       2.052493399744e-01      -7.866315034706e-02      -5.136453986102e-03                      nan      -7.565606713155e-02      -3.775304880634e-03 
       3.771367408789e-02      -3.179604146505e-01      -4.100925043300e+01      -6.473460633947e+01       0.000000000000e+00      -3.033094126175e-01      -5.908165773742e+01       2.042662563376e-01       2.042736316409e-01      -7.892568008835e-02      -5.166443631027e-03                      nan      -7.616353359667e-02      -3.793923669267e-03 
       3.789555179276e-02      -2.939783252950e-01      -4.115038238295e+01      -6.506057920483e+01       0.000000000000e+00      -3.042077833003e-01      -5.936828771124e+01       2.032910281101e-01       2.032985860077e-01      -7.915565584224e-02      -5.195991643881e-03                      nan      -7.668514508212e-02      -3.811957281304e-03 
       3.807911997330e-02      -2.711108160737e-01      -4.129445267635e+01      -6.538915938948e+01       0.000000000000e+00      -3.037815608336e-01      -5.965750567186e+01       2.023158638181e-01       2.023235356117e-01      -7.935569622297e-02      -5.225121724489e-03                      nan      -7.721672697418e-02      -3.829403410584e-03 
       3.826444325354e-02      -2.496397468431e-01      -4.144185721422e+01      -6.572059906826e+01       0.000000000000e+00      -3.019816745294e-01      -5.994958366921e+01       2.013411287927e-01       2.013488366804e-01      -7.952959367898e-02      -5.253803582026e-03                      nan      -7.775408197747e-02      -3.846277424632e-03 
       3.845158963247e-02      -2.298038960251e-01      -4.159275085866e+01      -6.605496521821e+01       0.000000000000e+00      -2.987950163233e-01      -6.024460469965e+01       2.003665128190e-01       2.003741709320e-01      -7.968143051936e-02      -5.281986519060e-03                      nan      -7.829248456340e-02      -3.862589761379e-03 
       3.864063071772e-02      -2.118276715567e-01      -4.174734698143e+01      -6.639242558766e+01       0.000000000000e+00      -2.942498133219e-01      -6.054274311006e+01       1.993919838947e-01       1.993994999014e-01      -7.981610767655e-02      -5.309658684907e-03                      nan      -7.882715404105e-02      -3.878374660522e-03 
       3.883164197941e-02      -1.958816395967e-01      -4.190566940375e+01      -6.673306278748e+01       0.000000000000e+00      -2.884225975335e-01      -6.084407356527e+01       1.984171494373e-01       1.984244269837e-01      -7.993888560601e-02      -5.336821481071e-03                      nan      -7.935321172428e-02      -3.893675058659e-03 
       3.902470302655e-02      -1.821266895253e-01      -4.206817861839e+01      -6.707711588678e+01       0.000000000000e+00      -2.814278109497e-01      -6.114886765183e+01       1.974422287804e-01       1.974491685682e-01      -8.005572187890e-02      -5.363412636301e-03                      nan      -7.986608929559e-02      -3.908544458858e-03 
       3.921989790844e-02      -1.706581321857e-01      -4.223496983107e+01      -6.742470450950e+01       0.000000000000e+00      -2.734293214731e-01      -6.145724120492e+01       1.964668934064e-01       1.964733965283e-01      -8.017266625311e-02      -5.389424714993e-03                      nan      -8.036140711213e-02      -3.923050069682e-03 
       3.941731544346e-02      -1.615380176193e-01      -4.240628052938e+01      -6.777597997896e+01       0.000000000000e+00      -2.646272890907e-01      -6.176935834626e+01       1.954909361875e-01       1.954969056558e-01      -8.029600182468e-02      -5.414816081943e-03                      nan      -8.083525744066e-02      -3.937266356818e-03 
       3.961704957874e-02      -1.547770928961e-01      -4.258232566594e+01      -6.813115486413e+01       0.000000000000e+00      -2.552629906224e-01      -6.208542890735e+01       1.945142544587e-01       1.945195988461e-01      -8.043209924004e-02      -5.439587515282e-03                      nan      -8.128453243404e-02      -3.951288984729e-03 
       3.981919978381e-02      -1.503459885843e-01      -4.276357173051e+01      -6.849045274114e+01       0.000000000000e+00      -2.456070221334e-01      -6.240571144934e+01       1.935368503129e-01       1.935414857546e-01      -8.058725630200e-02      -5.463655991853e-03                      nan      -8.170696534442e-02      -3.965211880485e-03 
       4.002387148228e-02      -1.481606047393e-01      -4.295014328627e+01      -6.885403838386e+01       0.000000000000e+00      -2.359553383222e-01      -6.273036161937e+01       1.925583562271e-01       1.925622096346e-01      -8.076729340042e-02      -5.487020163852e-03                      nan      -8.210119899898e-02      -3.979145308774e-03 
       4.023117652610e-02      -1.480911670055e-01      -4.314236056682e+01      -6.922212704785e+01       0.000000000000e+00      -2.266195220848e-01      -6.305960665375e+01       1.915785793678e-01       1.915815911958e-01      -8.097755201569e-02      -5.509637044733e-03                      nan      -8.246715097840e-02      -3.993202058115e-03 
       4.044123371715e-02      -1.499685339806e-01      -4.334043361991e+01      -6.959490831579e+01       0.000000000000e+00      -2.179161767515e-01      -6.339363475829e+01       1.905971559340e-01       1.905992826679e-01      -8.122273836068e-02      -5.531483906307e-03                      nan      -8.280591515287e-02      -4.007502140740e-03 
       4.065416938230e-02      -1.535894822641e-01      -4.354490657022e+01      -6.997272052997e+01       0.000000000000e+00      -2.101568611724e-01      -6.373280751690e+01       1.896141867894e-01       1.896154039566e-01      -8.150696894756e-02      -5.552499852984e-03                      nan      -8.312019939963e-02      -4.022171455461e-03 
       4.087011800809e-02      -1.587129587322e-01      -4.375599254117e+01      -7.035574534432e+01       0.000000000000e+00      -2.036335741802e-01      -6.407730566864e+01       1.886291653595e-01       1.886294692558e-01      -8.183304044523e-02      -5.572650955660e-03                      nan      -8.341387834678e-02      -4.037328538357e-03 
       4.108922294299e-02      -1.650809882881e-01      -4.397429402001e+01      -7.074433816824e+01       0.000000000000e+00      -1.986020219922e-01      -6.442751236051e+01       1.876421191595e-01       1.876415293065e-01      -8.220273180800e-02      -5.591860771986e-03                      nan      -8.369258450370e-02      -4.053089694891e-03 
       4.131163717544e-02      -1.724104892696e-01      -4.419984257704e+01      -7.113867967698e+01       0.000000000000e+00      -1.952749236804e-01      -6.478357690348e+01       1.866523189592e-01       1.866508786489e-01      -8.261641475389e-02      -5.610146394715e-03                      nan      -8.396288567049e-02      -4.069568764568e-03 
       4.153752419801e-02      -1.804263543250e-01      -4.443351799077e+01      -7.153919700544e+01       0.000000000000e+00      -1.938033460194e-01      -6.514598336107e+01       1.856599313919e-01       1.856577091248e-01      -8.307355897749e-02      -5.627371878636e-03                      nan      -8.423300675910e-02      -4.086860942306e-03 
       4.176705896879e-02      -1.888506549114e-01      -4.467570758135e+01      -7.194624537962e+01       0.000000000000e+00      -1.942636932829e-01      -6.551507792174e+01       1.846646319513e-01       1.846617209790e-01      -8.357200995371e-02      -5.643505284554e-03                      nan      -8.451201926743e-02      -4.105054301039e-03 
       4.200042898355e-02      -1.974132176021e-01      -4.492664659099e+01      -7.236009798264e+01       0.000000000000e+00      -1.966509959866e-01      -6.589111512269e+01       1.836657499507e-01       1.836622673095e-01      -8.410813645361e-02      -5.658541250617e-03                      nan      -8.480956433214e-02      -4.124216713869e-03 
       4.223783547389e-02      -2.058950259569e-01      -4.518708949955e+01      -7.278121932033e+01       0.000000000000e+00      -2.008581518110e-01      -6.627458725123e+01       1.826631875151e-01       1.826592717913e-01      -8.467734957251e-02      -5.672383919903e-03                      nan      -8.513588572534e-02      -4.144389424951e-03 
       4.247949474925e-02      -2.140902564844e-01      -4.545767348775e+01      -7.320998833119e+01       0.000000000000e+00      -2.066897255127e-01      -6.666589765256e+01       1.816564852165e-01       1.816522937988e-01      -8.527383489807e-02      -5.684923608607e-03                      nan      -8.550102435803e-02      -4.165580735486e-03 
       4.272563970381e-02      -2.218809633320e-01      -4.573893039423e+01      -7.364687477650e+01       0.000000000000e+00      -2.138337193522e-01      -6.706550661651e+01       1.806452278151e-01       1.806409318799e-01      -8.589104339173e-02      -5.696131301233e-03                      nan      -8.591446264343e-02      -4.187786028289e-03 
       4.297652151252e-02      -2.291782160630e-01      -4.603173362254e+01      -7.409239871768e+01       0.000000000000e+00      -2.218922383016e-01      -6.747396930187e+01       1.796291232951e-01       1.796249027034e-01      -8.652205700348e-02      -5.705881571866e-03                      nan      -8.638447667523e-02      -4.210958462962e-03 
