# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 200.404 h/Mpc,
# number of wavenumbers equal to 797
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_m                    8:d_tot                  9:phi                   10:psi                
       5.779705340346e+01      -2.590316087072e-06      -1.042242821446e+03      -1.474064241922e+03       0.000000000000e+00      -2.586016343604e-06      -1.403100581946e+03      -1.362437583811e+03       2.004902694647e-06       2.004902694647e-06 
       5.914331972224e+01      -2.482256135840e-06      -1.045593053136e+03      -1.479269570624e+03       0.000000000000e+00      -2.478137235644e-06      -1.408001052047e+03      -1.367196034293e+03       1.921354377141e-06       1.921354377141e-06 
       6.052094461198e+01      -2.378659425170e-06      -1.048922887489e+03      -1.484471362592e+03       0.000000000000e+00      -2.374713902764e-06      -1.412895214616e+03      -1.371948360040e+03       1.841257161354e-06       1.841257161354e-06 
       6.193065850765e+01      -2.279341771917e-06      -1.052230772393e+03      -1.489668602407e+03       0.000000000000e+00      -2.275562469791e-06      -1.417781966035e+03      -1.376693489420e+03       1.764468634530e-06       1.764468634530e-06 
       6.337320885821e+01      -2.184143959036e-06      -1.055523368788e+03      -1.494872122284e+03       0.000000000000e+00      -2.180523986239e-06      -1.422671453032e+03      -1.381441275097e+03       1.690865690563e-06       1.690865690563e-06 
       6.484936052296e+01      -2.092884762734e-06      -1.058794079446e+03      -1.500073948868e+03       0.000000000000e+00      -2.089417531212e-06      -1.427555928396e+03      -1.386184194383e+03       1.620308188181e-06       1.620308188181e-06 
       6.635989617703e+01      -2.005404209607e-06      -1.062042782910e+03      -1.505275310864e+03       0.000000000000e+00      -2.002083398850e-06      -1.432436398954e+03      -1.390923224926e+03       1.552672434915e-06       1.552672434915e-06 
       6.790561672643e+01      -1.921548873046e-06      -1.065269392095e+03      -1.510477658764e+03       0.000000000000e+00      -1.918368419188e-06      -1.437314062519e+03      -1.395659529825e+03       1.487839791343e-06       1.487839791343e-06 
       6.948734173266e+01      -1.841166365098e-06      -1.068470938219e+03      -1.515678365139e+03       0.000000000000e+00      -1.838120459057e-06      -1.442186235565e+03      -1.400390503324e+03       1.425692421502e-06       1.425692421502e-06 
       7.110590984725e+01      -1.764115356132e-06      -1.071647077066e+03      -1.520878589220e+03       0.000000000000e+00      -1.761198425194e-06      -1.447053830254e+03      -1.405117031152e+03       1.366121045742e-06       1.366121045742e-06 
       7.276217925644e+01      -1.690258004440e-06      -1.074796039210e+03      -1.526077620959e+03       0.000000000000e+00      -1.687464706413e-06      -1.451915962443e+03      -1.409838254787e+03       1.309019073702e-06       1.309019073702e-06 
       7.445702813619e+01      -1.619462142364e-06      -1.077916032132e+03      -1.531274693030e+03       0.000000000000e+00      -1.616787356040e-06      -1.456771696331e+03      -1.414553265549e+03       1.254284310148e-06       1.254284310148e-06 
       7.619135511781e+01      -1.551605234007e-06      -1.081008003811e+03      -1.536473135589e+03       0.000000000000e+00      -1.549044043187e-06      -1.461623970598e+03      -1.419264916953e+03       1.201822005092e-06       1.201822005092e-06 
       7.796607976443e+01      -1.486565858476e-06      -1.084070417699e+03      -1.541672742627e+03       0.000000000000e+00      -1.484113549987e-06      -1.466472360580e+03      -1.423972796641e+03       1.151538272560e-06       1.151538272560e-06 
       7.978214305855e+01      -1.424224062695e-06      -1.087098908023e+03      -1.546869477261e+03       0.000000000000e+00      -1.421876123887e-06      -1.471312775344e+03      -1.428672932240e+03       1.103340349380e-06       1.103340349380e-06 
       8.164050790095e+01      -1.364466014838e-06      -1.090089659185e+03      -1.552060086189e+03       0.000000000000e+00      -1.362218123324e-06      -1.476141869184e+03      -1.433362075004e+03       1.057140213035e-06       1.057140213035e-06 
       8.354215962128e+01      -1.307191021215e-06      -1.093045523297e+03      -1.557250969752e+03       0.000000000000e+00      -1.305039023132e-06      -1.480965459340e+03      -1.438045873586e+03       1.012860009461e-06       1.012860009461e-06 
       8.548810650046e+01      -1.252297806021e-06      -1.095965836671e+03      -1.562443644170e+03       0.000000000000e+00      -1.250237716891e-06      -1.485784703796e+03      -1.442725452409e+03       9.704214280803e-07       9.704214280803e-07 
       8.747938030527e+01      -1.199685151461e-06      -1.098846293496e+03      -1.567634501366e+03       0.000000000000e+00      -1.197713155966e-06      -1.490595879811e+03      -1.447397196623e+03       9.297461982681e-07       9.297461982681e-07 
       8.951703683545e+01      -1.149259046913e-06      -1.101685042725e+03      -1.572823584743e+03       0.000000000000e+00      -1.147371486929e-06      -1.495398719464e+03      -1.452060846068e+03       8.907616255958e-07       8.907616255958e-07 
       9.160215648345e+01      -1.100932856779e-06      -1.104483684365e+03      -1.578016013616e+03       0.000000000000e+00      -1.099126219146e-06      -1.500197763721e+03      -1.456720810111e+03       8.534007269983e-07       8.534007269983e-07 
       9.373584480732e+01      -1.054610283175e-06      -1.107230390914e+03      -1.583197817211e+03       0.000000000000e+00      -1.052881215449e-06      -1.504979394025e+03      -1.461363864872e+03       8.175890163177e-07       8.175890163177e-07 
       9.591923311685e+01      -1.010219748685e-06      -1.109934642922e+03      -1.588385625490e+03       0.000000000000e+00      -1.008565018449e-06      -1.509759065434e+03      -1.466005017508e+03       7.832711683701e-07       7.832711683701e-07 
       9.815347907341e+01      -9.676744724990e-07      -1.112586687906e+03      -1.593568706524e+03       0.000000000000e+00      -9.660909921899e-07      -1.514526206977e+03      -1.470634003403e+03       7.503800642667e-07       7.503800642667e-07 
       1.004397673038e+02      -9.269032286295e-07      -1.115189979609e+03      -1.598755399691e+03       0.000000000000e+00      -9.253880299422e-07      -1.519288355148e+03      -1.475258140639e+03       7.188606377927e-07       7.188606377927e-07 
       1.027793100283e+02      -8.878226657940e-07      -1.117729769815e+03      -1.603928109428e+03       0.000000000000e+00      -8.863729193887e-07      -1.524028382304e+03      -1.479860797945e+03       6.886484110857e-07       6.886484110857e-07 
       1.051733477034e+02      -8.503740579214e-07      -1.120217378040e+03      -1.609106755689e+03       0.000000000000e+00      -8.489870330522e-07      -1.528764795041e+03      -1.484459945581e+03       6.596980005649e-07       6.596980005649e-07 
       1.076231496796e+02      -8.144849693734e-07      -1.122643821122e+03      -1.614282322540e+03       0.000000000000e+00      -8.131580561831e-07      -1.533488582811e+03      -1.489046834131e+03       6.319533809177e-07       6.319533809177e-07 
       1.101300148743e+02      -7.800931426792e-07      -1.125009453964e+03      -1.619459376627e+03       0.000000000000e+00      -7.788238354691e-07      -1.538203620119e+03      -1.493625225816e+03       6.053664159779e-07       6.053664159779e-07 
       1.126952724607e+02      -7.471326409231e-07      -1.127305530173e+03      -1.624629605511e+03       0.000000000000e+00      -7.459185440294e-07      -1.542901523214e+03      -1.498186979851e+03       5.798861050605e-07       5.798861050605e-07 
       1.153202825722e+02      -7.155427967265e-07      -1.129526420218e+03      -1.629789286590e+03       0.000000000000e+00      -7.143816157940e-07      -1.547578256116e+03      -1.502728177222e+03       5.554655304602e-07       5.554655304602e-07 
       1.180064370239e+02      -6.852745269498e-07      -1.131680990040e+03      -1.634955884735e+03       0.000000000000e+00      -6.841640500240e-07      -1.552249870585e+03      -1.507264404497e+03       5.320667589007e-07       5.320667589007e-07 
       1.207551600506e+02      -6.562686002048e-07      -1.133758743096e+03      -1.640119084432e+03       0.000000000000e+00      -6.552067140876e-07      -1.556906021359e+03      -1.511785616226e+03       5.096439734196e-07       5.096439734196e-07 
       1.235679090615e+02      -6.284702966797e-07      -1.135751694126e+03      -1.645272427288e+03       0.000000000000e+00      -6.274549794715e-07      -1.561539999124e+03      -1.516285297540e+03       4.881548493439e-07       4.881548493439e-07 
       1.264461754134e+02      -6.018349649571e-07      -1.137665873038e+03      -1.650429955942e+03       0.000000000000e+00      -6.008642696563e-07      -1.566164529743e+03      -1.520775805493e+03       4.675648755725e-07       4.675648755725e-07 
       1.293914852013e+02      -5.763125513353e-07      -1.139494259860e+03      -1.655587035555e+03       0.000000000000e+00      -5.753846144598e-07      -1.570774586415e+03      -1.525252258965e+03       4.478353388343e-07       4.478353388343e-07 
       1.324054000673e+02      -5.518538397641e-07      -1.141226626918e+03      -1.660734623696e+03       0.000000000000e+00      -5.509668798567e-07      -1.575360931930e+03      -1.529705688450e+03       4.289281661596e-07       4.289281661596e-07 
       1.354895180290e+02      -5.284169866589e-07      -1.142863266527e+03      -1.665879189116e+03       0.000000000000e+00      -5.275692922860e-07      -1.579929020031e+03      -1.534141389635e+03       4.108110067037e-07       4.108110067037e-07 
       1.386454743265e+02      -5.059605565264e-07      -1.144401979463e+03      -1.671023859978e+03       0.000000000000e+00      -5.051504855185e-07      -1.584481103401e+03      -1.538561549920e+03       3.934518202447e-07       3.934518202447e-07 
       1.418749422898e+02      -4.844415527334e-07      -1.145832953127e+03      -1.676160920077e+03       0.000000000000e+00      -4.836675345564e-07      -1.589009121324e+03      -1.542958342194e+03       3.768173446640e-07       3.768173446640e-07 
       1.451796342254e+02      -4.638212530081e-07      -1.147151624393e+03      -1.681290566140e+03       0.000000000000e+00      -4.630817817813e-07      -1.593512488312e+03      -1.547331197937e+03       3.608776334316e-07       3.608776334316e-07 
       1.485613023247e+02      -4.440639349435e-07      -1.148356921708e+03      -1.686418412229e+03       0.000000000000e+00      -4.433575645207e-07      -1.597995719742e+03      -1.551684501668e+03       3.456050711856e-07       3.456050711856e-07 
       1.520217395930e+02      -4.251364209032e-07      -1.149450984221e+03      -1.691555154441e+03       0.000000000000e+00      -4.244617607451e-07      -1.602468105499e+03      -1.556027274041e+03       3.309740079094e-07       3.309740079094e-07 
       1.555627807998e+02      -4.069980961674e-07      -1.150402252099e+03      -1.696663412008e+03       0.000000000000e+00      -4.063538293103e-07      -1.606893221404e+03      -1.560324146482e+03       3.169505526661e-07       3.169505526661e-07 
       1.591863034522e+02      -3.896181618145e-07      -1.151229390496e+03      -1.701776315519e+03       0.000000000000e+00      -3.890030100092e-07      -1.611301820858e+03      -1.564604981132e+03       3.035158619581e-07       3.035158619581e-07 
       1.628942287897e+02      -3.729657893394e-07      -1.151918921929e+03      -1.706883718968e+03       0.000000000000e+00      -3.723785323617e-07      -1.615683210374e+03      -1.568859394409e+03       2.906435614827e-07       2.906435614827e-07 
       1.666885228035e+02      -3.570115439474e-07      -1.152467397992e+03      -1.711989351721e+03       0.000000000000e+00      -3.564510107068e-07      -1.620039939755e+03      -1.573089862222e+03       2.783109003300e-07       2.783109003300e-07 
       1.705711972784e+02      -3.417255548053e-07      -1.152865871726e+03      -1.717089146047e+03       0.000000000000e+00      -3.411906239262e-07      -1.624367139438e+03      -1.577291656133e+03       2.664947697251e-07       2.664947697251e-07 
       1.745443108599e+02      -3.270802101990e-07      -1.153108370012e+03      -1.722183806850e+03       0.000000000000e+00      -3.265698063410e-07      -1.628664416890e+03      -1.581464394982e+03       2.551738126730e-07       2.551738126730e-07 
       1.786099701455e+02      -3.130462059076e-07      -1.153183891036e+03      -1.727266059135e+03       0.000000000000e+00      -3.125592996275e-07      -1.632923884667e+03      -1.585600419910e+03       2.443264226104e-07       2.443264226104e-07 
       1.827703308013e+02      -2.996027859994e-07      -1.153091384837e+03      -1.732346219712e+03       0.000000000000e+00      -2.991383883367e-07      -1.637153991612e+03      -1.589707934911e+03       2.339343658368e-07       2.339343658368e-07 
       1.870275987058e+02      -2.867221388954e-07      -1.152816777639e+03      -1.737413129718e+03       0.000000000000e+00      -2.862793040739e-07      -1.641343099840e+03      -1.593775639369e+03       2.239772295458e-07       2.239772295458e-07 
       1.913840311188e+02      -2.743824776998e-07      -1.152358945844e+03      -1.742476245506e+03       0.000000000000e+00      -2.739602963832e-07      -1.645498927040e+03      -1.597811027311e+03       2.144381728488e-07       2.144381728488e-07 
